Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [215] ProcessDevice (xml_arch.c) [263] check_for_duplicate_block_names (check_netlist.c) [27] get_unidir_opin_connections
 [216] ProcessIO (xml_arch.c) [264] check_for_multiple_sink_connections (check_netlist.c) [10] get_unidir_track_to_chan_seg (rr_graph2.c)
 [217] ProcessLayout (xml_arch.c) [151] check_internal_subblock_connections (check_netlist.c) [98] hash_value (hash.c)
 [180] ProcessOption (ReadOptions.c) [265] check_netlist [111] heapsort
 [218] ProcessSegments (xml_arch.c) [71] check_node      [203] init_chan
 [188] ProcessSubblocks (xml_arch.c) [72] check_pass_transistors (check_rr_graph.c) [294] init_draw_coords
 [219] ProcessSwitches (xml_arch.c) [266] check_rr_graph [295] init_route_structs
 [189] ProcessTypeProps (xml_arch.c) [84] check_subblock_pin (check_netlist.c) [112] init_route_tree_to_source
 [220] ProcessTypes (xml_arch.c) [152] check_subblocks (check_netlist.c) [296] initial_placement (place.c)
 [181] Process_Fc (xml_arch.c) [267] check_timing_graph   [61] insert_in_edge_list
 [182] ReadBaseToken (ReadOptions.c) [268] comp_bb_cost (place.c) [99] insert_in_hash_table
 [221] ReadInt (ReadOptions.c) [17] comp_delta_td_cost (place.c) [82] insert_in_int_list
  [94] ReadLineTokens         [54] comp_td_costs (place.c) [174] insert_in_vptr_list
 [222] ReadOptions            [19] comp_td_point_to_point_delay (place.c) [50] is_cbox
 [223] SetupAnnealSched (SetupVPR.c) [159] comp_width (place_and_route.c) [160] is_global_clock (path_delay.c)
 [190] SetupClassInf (xml_arch.c) [5] compute_delay_lookup_tables [83] is_opin
 [224] SetupEmptyType (xml_arch.c) [24] compute_delta_arrays (timing_place_lookup.c) [47] is_sbox
 [191] SetupGridLocations (xml_arch.c) [44] compute_delta_fb_to_fb (timing_place_lookup.c) [48] label_incoming_wires (rr_graph2.c)
 [225] SetupOperation (SetupVPR.c) [43] compute_delta_fb_to_io (timing_place_lookup.c) [11] label_wire_muxes (rr_graph2.c)
 [192] SetupPinClasses (xml_arch.c) [42] compute_delta_io_to_fb (timing_place_lookup.c) [15] label_wire_muxes_for_balance (rr_graph2.c)
 [193] SetupPinLocations (xml_arch.c) [40] compute_delta_io_to_io (timing_place_lookup.c) [51] load_chan_rr_indices (rr_graph2.c)
 [226] SetupPlacerOpts (SetupVPR.c) [269] compute_net_pin_index_values (place.c) [162] load_criticalities
 [227] SetupRouterOpts (SetupVPR.c) [161] compute_net_slacks (path_delay.c) [105] load_net_rr_terminals
 [228] SetupRoutingArch (SetupVPR.c) [270] count_connections (place.c) [163] load_net_slack
 [194] SetupSubblocksTSeq (xml_arch.c) [108] empty_heap  [113] load_new_path_R_upstream (route_tree_timing.c)
 [195] SetupSubblocksTcomb (xml_arch.c) [165] exit_crit (place.c) [127] load_one_fb_fanout_count
 [229] SetupSwitches (SetupVPR.c) [137] ezxml_add_child  [297] load_route_bb (route_common.c)
 [230] SetupTiming (SetupVPR.c) [141] ezxml_attr         [204] load_rr_indexed_data_T_values (rr_graph_indexed_data.c)
 [196] SetupTypeTiming (xml_arch.c) [123] ezxml_char_content [298] load_rr_indexed_data_base_costs (rr_graph_indexed_data.c)
  [33] SetupVPR              [157] ezxml_child           [114] load_rt_subtree_Tdel (route_tree_timing.c)
 [231] ShowAnnealSched (ShowSetup.c) [131] ezxml_close_tag [46] load_sblock_pattern_lookup
 [232] ShowOperation (ShowSetup.c) [132] ezxml_cut       [299] load_simplified_device (timing_place_lookup.c)
 [233] ShowPlacerOpts (ShowSetup.c) [100] ezxml_decode   [300] load_subblock_info_to_type (SetupVPR.c)
 [234] ShowRoutingArch (ShowSetup.c) [133] ezxml_free    [164] load_timing_graph_net_delays
 [235] ShowSetup             [134] ezxml_free_attr       [205] load_uniform_switch_pattern (rr_graph.c)
 [236] XmlReadArch           [138] ezxml_insert          [115] mark_ends
 [106] add_path_to_route_tree (route_tree_timing.c) [271] ezxml_new [91] my_atoi
  [55] add_route_tree_to_heap (route_timing.c) [135] ezxml_open_tag [144] my_calloc
  [34] add_rr_graph_C_from_switches [272] ezxml_parse_fd  [81] my_chunk_malloc
  [30] add_to_heap (route_common.c) [273] ezxml_parse_file [301] my_fopen
  [74] add_to_mod_list       [274] ezxml_parse_str        [68] my_frand
 [107] add_to_sort_heap (heapsort.c) [154] ezxml_set_attr [62] my_irand
 [237] alloc_and_assign_internal_structures (timing_place_lookup.c) [129] ezxml_set_flag [57] my_malloc
 [197] alloc_and_load_actual_fc (rr_graph.c) [142] ezxml_set_txt [177] my_realloc
 [238] alloc_and_load_clb_opins_used_locally (route_common.c) [275] ezxml_str2utf8 [302] my_srandom
  [77] alloc_and_load_edges_and_switches [20] find_affected_nets (place.c) [95] my_strdup
 [239] alloc_and_load_fanout_counts (path_delay.c) [78] find_label_of_track (rr_graph2.c) [29] node_to_heap
 [240] alloc_and_load_for_fast_cost_update (place.c) [67] find_to (place.c) [97] pathfinder_update_one_cost
 [173] alloc_and_load_grid (SetupVPR.c) [156] find_type_col (SetupVPR.c) [2] place_and_route
 [241] alloc_and_load_perturb_ipins (rr_graph.c) [176] freeGrid (SetupVPR.c) [37] read_netlist
 [242] alloc_and_load_pin_mappings (path_delay.c) [276] free_and_reset_internal_structures (timing_place_lookup.c) [303] recompute_bb_cost (place.c)
 [183] alloc_and_load_pin_to_track_map (rr_graph.c) [277] free_chunk_memory [116] reset_path_costs
 [243] alloc_and_load_placement_structs (place.c) [278] free_fanout_counts (path_delay.c) [304] reset_placement (timing_place_lookup.c)
 [244] alloc_and_load_rr_clb_source (rr_graph.c) [201] free_hash_table [305] restore_original_device (timing_place_lookup.c)
   [8] alloc_and_load_rr_graph (rr_graph.c) [60] free_heap_data [38] rr_graph_externals (rr_graph.c)
 [245] alloc_and_load_rr_indexed_data [279] free_int_list [139] rr_node_is_global_clb_ipin (check_rr_graph.c)
  [52] alloc_and_load_rr_node_indices [202] free_ivec_vector [63] seg_index_of_cblock
 [246] alloc_and_load_rr_node_route_structs [90] free_linked_rt_edge (route_tree_timing.c) [64] seg_index_of_sblock
 [247] alloc_and_load_seg_details [124] free_matrix      [306] set_graphics_state
 [248] alloc_and_load_timing_graph [178] free_matrix3    [307] setup_chan_width (timing_place_lookup.c)
 [249] alloc_and_load_timing_graph_levels [185] free_matrix4 [308] start_hash_table_iterator
 [250] alloc_and_load_tnode_fanin_and_check_edges (path_delay2.c) [280] free_pin_mappings (path_delay.c) [53] starting_t (place.c)
 [251] alloc_and_load_tnodes_and_net_mapping (path_delay.c) [281] free_route_structs [39] sync_nets_to_blocks
 [184] alloc_and_load_track_to_pin_lookup (rr_graph.c) [109] free_route_tree [25] timing_driven_expand_neighbours (route_timing.c)
 [252] alloc_and_load_unique_pin_list (place.c) [282] free_route_tree_timing_structs [23] timing_driven_route_net
 [253] alloc_block (timing_place_lookup.c) [45] free_routing_structs (timing_place_lookup.c) [3] try_place
 [254] alloc_crit (timing_place.c) [32] free_rr_graph     [16] try_swap (place.c)
 [255] alloc_delta_arrays (timing_place_lookup.c) [36] free_rr_node_indices [79] update_bb (place.c)
 [198] alloc_hash_table      [283] free_rr_node_route_structs [117] update_net_delays_from_route_tree
  [59] alloc_heap_data (route_common.c) [87] free_rt_node (route_tree_timing.c) [169] update_rlim (place.c)
 [155] alloc_ivector_and_copy_int_list [284] free_sblock_pattern_lookup [118] update_route_tree
  [75] alloc_linked_f_pointer (route_common.c) [285] free_seg_details [119] update_rr_base_costs (route_timing.c)
  [89] alloc_linked_rt_edge (route_tree_timing.c) [286] free_timing_driven_route_structs [167] update_screen
   [4] alloc_lookups_and_criticalities [88] free_trace_data (route_common.c) [170] update_t (place.c)
 [122] alloc_matrix          [287] free_trace_structs     [21] update_td_cost (place.c)
 [175] alloc_matrix3         [103] free_traceback        [120] update_traceback
 [199] alloc_matrix4         [288] free_type_pin_to_track_map (rr_graph.c) [121] update_unbuffered_ancestors_C_downstream (route_tree_timing.c)
 [256] alloc_net (timing_place_lookup.c) [289] free_type_track_to_ipin_map (rr_graph.c) [65] vpr_to_phy_track (rr_graph2.c)
 [257] alloc_net_delay        [41] generic_compute_matrix (timing_place_lookup.c)
 [258] alloc_net_rr_terminals (rr_graph.c) [125] get_bb_from_scratch (place.c)
